num_adj,num_adv,num_det,num_intj,num_num,num_punct,num_sym,num_comp_sup,num_x,ADJ_NOUN,ADV_ADJ_NOT(NOUN),ADJ_ADJ_NOT(NOUN),NOUN_ADJ_NOT(NOUN),ADV_VERB_PCP_GER_PS_IMPF,num_positive_terms,num_negative_terms,prop_subjective,prop_positive,uppercase_ratio,num_mentions,num_elongated,polarity_emoticons,rating,id
2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.022,0,0,0,5,35859
2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038,0.0,0.007,0,0,0,3,39227
1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.011,0,0,1.0,3,15471
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.023,0,0,0,5,45347
4,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0.083,0.083,0.022,0,0,1.0,5,33682
1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,46659
2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.154,0.077,0.024,0,0,0,3,2148
3,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0.05,0.05,0.008,0,0,0,5,3887
2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.077,0.077,0.013,0,0,0,1,14317
3,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.095,0.095,0.018,0,0,0,4,32979
1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.125,0.125,0.026,0,0,0,1,4734
0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.012,0,0,0,1,281
2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083,0.0,0.014,0,0,0,1,25552
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.0,0.05,0,0,0,1,14022
2,6,4,0,0,0,0,0,0,1,0,0,0,0,1,2,0.081,0.027,0.013,0,0,0,3,12186
1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0.167,0.083,0.03,0,0,0,1,45949
2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.028,0,0,0,1,36820
3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.023,0,0,0,2,28404
2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.039,0,0,0,1,14129
2,5,7,0,0,0,0,0,0,1,0,0,0,0,0,2,0.042,0.0,0.017,0,0,0,1,18548
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.048,0,0,0,1,36184
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.013,0,0,0,1,24817
3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.056,0.056,0.008,0,0,0,5,33823
6,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0.083,0.042,0.014,0,0,0,3,7005
10,10,12,0,0,0,1,1,0,1,0,0,0,1,3,3,0.062,0.031,0.015,0,0,0,2,10759
2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,43153
2,5,5,0,0,0,0,0,2,1,0,0,0,0,1,0,0.019,0.019,0.02,0,0,0,5,34912
3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.029,0,0,0,2,37439
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.775,0,0,0,5,8866
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.048,0,0,0,5,9095
1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.077,0.077,0.042,0,0,0,3,39353
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.4,0.2,0.05,0,0,0,1,223
2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.0,0.043,0,0,0,3,39419
2,4,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0.034,0.034,0.005,0,0,0,3,40167
2,5,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0.022,0.0,0.012,0,0,0,2,37415
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.083,0,0,0,1,36575
0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,27606
5,5,5,0,0,0,0,1,0,0,0,0,0,0,2,1,0.054,0.036,0.013,0,1,0,3,24217
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.056,0,0,0,1,25787
6,3,4,0,0,0,0,0,0,2,0,0,0,1,0,1,0.019,0.0,0.006,0,0,1.0,2,10708
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0,0,0,4,40671
5,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02,0.02,0.016,0,0,0,4,40387
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0.333,0.091,0,0,0,5,3708
0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.0,0.109,1,0,0,1,26817
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.025,0,0,0,2,6008
0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.031,0,0,0,3,48011
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.032,0,0,0,2,10863
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0,0,0,3,20986
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.018,0,0,0,2,28005
3,2,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.034,0.0,0.022,0,0,0,1,26386
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0,0,0,4,32703
9,5,11,0,1,0,0,1,0,0,0,2,0,0,2,0,0.03,0.03,0.009,0,0,1.0,4,33589
1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.083,0.083,0.023,0,0,0,2,19281
2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059,0.0,0.009,0,0,0,2,11134
4,10,12,0,1,0,0,0,0,0,1,0,0,0,1,1,0.024,0.012,0.012,0,0,0,2,38493
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.021,0,0,1.0,4,31826
2,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.061,0.061,0.011,0,0,0,3,21235
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.014,0,0,0,1,14396
2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.143,0.143,0.023,0,0,0,5,43096
2,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.01,0,0,0,2,43768
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.0,0.036,0,0,0,2,1174
1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.143,0.143,0.042,0,0,0,3,7014
1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.012,0,0,0,1,4737
7,7,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0.013,0.0,0.073,0,0,0,1,25287
4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0,0,0,4,44720
2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0.333,0.333,0.045,0,0,0,4,40546
2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0.333,0.333,0.0,0,0,0,5,9121
2,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0.045,0.045,0.018,0,0,0,2,19370
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0,0,0,1,9832
2,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0.333,0.167,0.028,0,0,0,2,46776
4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.017,0,0,0,3,16124
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.037,0,0,0,5,41866
4,1,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0.133,0.133,0.011,0,0,0,5,17186
4,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.022,0.022,0.003,0,0,0,5,3973
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.011,0,1,0,3,2444
3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.083,0.083,0.013,0,0,0,3,6562
2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.143,0.143,0.022,0,0,0,5,22809
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0,0,0,5,50152
3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0.08,0.04,0.008,0,0,0,5,4307
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.087,0,0,0,5,16894
7,21,19,0,1,0,0,1,0,0,0,0,0,0,3,1,0.029,0.022,0.01,0,0,0,2,27053
1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.167,0.167,0.016,0,0,0,5,8886
2,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0.333,0.333,0.064,0,0,0,4,40568
3,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0.095,0.095,0.025,0,0,0,5,42325
4,1,3,0,0,0,0,0,0,2,0,2,0,0,1,0,0.038,0.038,0.012,0,0,0,4,31859
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.25,0.0,0.025,0,0,-1.0,2,15301
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.0,0.071,0,0,0,2,37421
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.017,0,0,0,1,26377
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,24354
4,3,7,0,0,0,0,1,0,1,0,0,1,0,2,0,0.079,0.053,0.005,0,0,0,4,49273
5,1,10,0,0,0,0,0,1,2,0,1,0,0,1,0,0.016,0.016,0.037,0,0,0,3,21170
2,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0.286,0.286,0.022,0,0,0,5,43010
2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.028,0,0,0,2,14708
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.043,0,0,0,5,35434
0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019,0,0,0,3,7474
1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034,0.0,0.022,0,0,0,1,17678
0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.006,0,0,0,2,28232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,27400
1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0.182,0.182,0.027,0,0,0,5,50360
5,7,7,0,0,0,0,2,0,1,0,0,0,0,1,1,0.029,0.014,0.005,0,0,0,1,4588
4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.016,0,0,0,2,14924
6,5,10,0,0,0,0,0,0,1,0,0,0,0,2,0,0.036,0.036,0.009,0,0,0,5,22552
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.023,0,0,0,3,20331
0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.026,0,0,0,1,10024
2,1,6,0,0,0,0,0,0,1,0,0,0,0,1,2,0.1,0.033,0.018,0,0,0,1,26568
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.333,0,0,0,2,15156
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.031,0,0,0,4,31982
2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0.25,0.25,0.02,0,0,0,5,9322
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.031,0,0,0,4,44585
1,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0.031,0.031,0.016,0,0,0,1,45815
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.143,0,0,0,1,9956
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25,0.25,0.033,0,0,0,4,41497
7,8,9,0,0,0,0,0,1,1,0,0,0,0,1,0,0.022,0.011,0.131,0,0,0,2,5455
1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.016,0,0,0,5,35100
3,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0.053,0.053,0.009,0,0,0,2,19688
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.014,0,0,0,4,32843
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.04,0,0,0,5,42847
6,5,6,0,0,0,0,0,0,0,0,2,1,0,1,0,0.023,0.023,0.017,0,0,0,2,47285
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25,0.0,0.067,0,0,0,3,39430
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019,0,0,0,3,7158
2,5,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0.065,0.032,0.029,0,0,0,1,9839
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.042,0,0,0,4,16338
3,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0.2,0.2,0.077,0,0,0,5,43102
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.083,0,0,0,4,49127
2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.071,0.071,0.013,0,0,0,3,39821
2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111,0.111,0.033,0,0,0,5,34571
2,4,3,0,1,0,0,0,1,1,0,0,0,1,1,2,0.07,0.023,0.015,0,0,0,3,20337
4,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0.023,0.0,0.022,0,0,0,1,5257
1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.111,0.111,0.0,0,0,0,4,41525
3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.091,0.091,0.008,0,0,0,4,3368
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.083,0,0,0,5,35788
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.053,0,0,0,3,15531
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.016,0,0,0,5,51222
1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.014,0,0,0,4,32976
3,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0.057,0.057,0.011,0,0,0,4,21324
4,8,6,0,0,0,0,0,0,1,0,2,0,1,2,0,0.042,0.042,0.004,0,0,0,5,13527
2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.026,0,0,0,2,28488
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,0.037,0,0,0,2,5474
7,3,6,0,0,0,0,1,0,0,1,2,1,0,1,1,0.042,0.021,0.01,0,0,0,2,28786
3,1,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0.167,0.167,0.01,0,0,0,5,22815
8,9,5,0,0,0,0,0,1,0,1,0,1,0,3,1,0.086,0.052,0.017,0,0,0,5,22514
2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0.059,0.059,0.011,0,0,0,3,47950
2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.784,0,1,0,1,46249
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048,0.0,0.008,0,0,0,2,43648
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.014,0,0,0,3,2283
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,21145
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.062,0,0,0,2,28093
3,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.009,0,0,0,5,35501
2,1,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0.273,0.182,0.018,0,0,0,3,6634
1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.022,0,0,0,2,11042
2,6,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0.111,0.056,0.009,0,0,0,2,47125
1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.056,0.056,0.01,0,0,0,4,49871
4,1,7,0,1,0,0,0,0,1,0,0,0,0,2,0,0.045,0.045,0.008,0,0,0,4,22222
1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.143,0.143,0.108,0,0,0,4,21426
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.018,0,0,0,4,49987
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25,0.25,0.029,0,0,0,4,40650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,0,0,5,51002
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06,0,0,0,2,37555
2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.062,0.062,0.012,0,0,0,3,44313
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.071,0,0,0,5,50298
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.027,0,0,0,2,38495
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.25,0.25,0.045,0,0,1.0,5,23093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.2,0.033,0,0,0,5,9427
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.286,0.143,0.02,0,0,0,1,36622
3,3,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0.032,0.032,0.0,0,0,0,2,28789
2,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0,0,0,2,47224
2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.077,0.077,0.015,0,0,0,2,10651
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.091,0,0,0,5,13117
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.167,0.167,0.022,0,0,0,4,40572
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111,0.0,0.036,0,0,0,1,706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,20612
3,3,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.053,0.053,0.009,0,0,0,1,36788
3,3,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0.118,0.118,0.011,0,0,0,4,50021
3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.011,0,0,0,4,22167
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.014,0,0,0,2,5817
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0.333,0.048,0,0,0,4,16563
2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.4,0.4,0.031,0,0,0,2,19210
2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0.286,0.286,0.027,0,0,0,4,2751
1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0.333,0.333,0.04,0,0,0,4,21654
1,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0.03,0.03,0.005,0,0,0,3,29809
9,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.004,0,0,1.0,4,32548
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.017,0,0,0,4,16396
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.333,0,0,0,5,9414
2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.214,0.0,0.025,0,0,0,1,14352
2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,0.0,0.029,0,0,0,1,36281
2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.375,0.25,0.0,0,0,0,2,19576
2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0.083,0.083,0.041,0,0,0,5,8864
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.021,0,0,0,1,46035
2,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.02,0,0,0,4,22241
2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.031,0,0,0,2,19633
1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019,0,0,0,1,37338
5,4,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0.036,0.036,0.007,0,0,0,4,8283
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0,0,0,3,6626
2,4,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0.057,0.029,0.012,0,0,0,2,11262
5,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0.042,0.042,0.007,0,0,0,4,32673
6,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.015,0,0,0,3,39185
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.074,0,0,0,5,50217
2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.2,0.018,0,0,0,5,35340
2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0.1,0.015,0,0,1.0,5,23693
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059,0.0,0.009,0,0,0,2,6085
1,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,26682
3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.006,0,0,0,2,28723
14,14,25,0,0,0,0,0,0,3,0,4,0,0,3,1,0.024,0.018,0.037,0,0,-1.0,2,10650
1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.018,0,0,0,3,15977
3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0.045,0.045,0.016,0,0,0,2,10743
1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111,0.111,0.019,0,0,0,5,23033
8,5,8,0,1,0,0,0,0,1,0,0,0,0,2,1,0.041,0.027,0.005,0,0,0,4,32604
6,5,1,0,0,0,0,0,0,1,0,4,0,0,1,3,0.154,0.038,0.032,0,0,0,1,14444
6,6,18,0,1,0,0,0,0,2,1,0,1,0,1,2,0.029,0.01,0.014,0,0,1.0,2,27799
1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.01,0,0,0,4,7617
3,5,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0.026,0.026,0.022,0,0,0,4,40827
2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.143,0.143,0.024,0,0,0,3,2223
1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.007,0,0,0,5,45321
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0.333,0.059,0,0,0,4,8071
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.013,0,0,0,2,43705
2,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0.026,0.026,0.023,0,0,0,3,20083
1,4,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.067,0.033,0.045,0,0,0,5,35452
3,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0.074,0.074,0.0,0,0,0,4,49554
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,49808
5,2,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0.1,0.1,0.046,0,0,0,5,3637
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.029,0,0,0,1,36024
2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.118,0.118,0.011,0,0,0,4,22465
0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0.048,0.048,0.008,0,0,0,5,35363
4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019,0,0,0,3,29667
3,6,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0.037,0.037,0.04,0,0,0,2,43723
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.011,0,0,0,3,7416
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.04,0,0,0,1,46212
1,3,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0.095,0.095,0.015,0,0,0,4,44863
2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.006,0,0,0,3,2360
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.062,0.0,0.012,0,0,0,3,15830
1,4,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0.04,0.04,0.015,0,0,1.0,2,37639
4,13,15,0,0,0,0,0,0,0,0,0,0,1,0,2,0.014,0.0,0.004,0,0,0,1,25569
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.065,0,0,0,3,29538
3,3,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0.188,0.188,0.012,0,0,0,5,34087
4,5,7,0,0,0,0,0,0,3,0,0,0,0,2,0,0.048,0.048,0.025,0,0,0,4,33665
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111,0.111,0.2,0,0,0,2,19270
4,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0.133,0.133,0.03,0,0,0,5,16959
3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0.077,0.077,0.011,0,0,0,4,24426
4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,0.03,0.006,0,0,0,3,6979
2,5,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0.064,0.064,0.009,0,0,0,4,22414
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.143,0.0,0.0,0,0,0,1,14347
1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.004,0,0,0,3,29614
2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.083,0.042,0.008,0,0,0,3,21135
2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.014,0,0,0,5,42968
5,1,7,0,0,0,0,0,0,2,0,2,1,0,2,0,0.048,0.048,0.024,0,0,0,3,11907
2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.067,0.067,0.025,0,0,0,1,24949
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0.333,0.056,0,0,0,5,16950
4,7,3,0,0,0,0,0,0,1,0,1,0,0,3,1,0.105,0.079,0.009,0,0,0,2,23948
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.036,0,0,0,3,6470
1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.143,0.143,0.04,0,0,0,4,31978
